nameseq,average,median,maximum,minimum,peak,none_levated_peak,sample_standard_deviation,population_standard_deviation,percentile15,percentile25,percentile50,percentile75,amplitude,variance,interquartile_range,semi_interquartile_range,coefficient_of_variation,skewness,kurtosis,label
NC_007795.1/1900435-1900362,74.0,49.52307630406055,1388.0,11.117992941424006,0.33333333333333337,1.7403021124305789,158.26559954709046,159.34592334813976,25.230167256905403,28.61742282461914,49.52307630406055,74.28262409330236,1376.882007058576,25391.12328767123,45.66520126868322,22.83260063434161,2.1387243182039253,0.46397177464942213,0.27827583536813594,tRNA
NC_007795.1/938788-938717,72.00000000000001,52.07367325285002,1330.0,8.940494140923372,0.33333333333333326,1.721300742709456,152.03946855997623,153.10642528904114,24.0,37.53188868343344,52.07367325285002,65.63041493819179,1321.0595058590766,23441.577464788734,28.098526254758347,14.049263127379174,2.111659285555225,0.39318067083264296,0.22268087962127725,tRNA
NC_007795.1/24239-24311,72.99999999999999,46.1388279158986,1417.0,10.703848879121317,0.33333333333333337,1.7155001621066044,161.03415786720532,162.1485944023773,25.790828676580176,27.27358627754061,46.1388279158986,76.82697654295573,1406.2961511208787,26292.166666666668,49.553390265415125,24.776695132707562,2.205947368043909,0.5004125666230159,0.35797815664874294,tRNA
NC_007795.1/1864690-1864620,71.0,33.9718889557284,1281.0,17.17778457314558,0.33333333333333337,1.7415769573370867,150.83103128998357,151.90457530963312,23.759416079429315,27.76350539149601,33.9718889557284,69.30716738163575,1263.8222154268544,23075.0,41.54366199013974,20.77183099506987,2.1243807223941347,0.7364819572124195,0.23772531670587196,tRNA
NC_007795.1/1088079-1088006,73.99999999999997,52.03931468036306,1422.0,10.0,0.3333333333333335,1.7368892882933964,160.08747608729422,161.18023605005263,25.807172399530252,32.20904891793514,52.03931468036306,74.56021264685357,1412.0,25979.068493150684,42.35116372891843,21.175581864459215,2.163344271449923,0.41153785148680744,0.31365637383446365,tRNA
NC_007795.1/492344-492416,73.0,46.89299326030775,1367.0,7.2440037919930305,0.3333333333333333,1.72755332851838,155.56991997169632,156.64654126053625,30.227062047041244,33.75982623128773,46.89299326030775,79.41976734288237,1359.755996208007,24538.13888888889,45.659941111594634,22.829970555797317,2.131094794132826,0.503445783306478,0.2599708356488484,tRNA
NC_007795.1/492532-492603,72.0,47.696956803297205,1322.0,4.491020860990263,0.3333333333333333,1.7338399240877818,151.41334155218948,152.47590435360829,26.19614790059872,29.39709890455518,47.696956803297205,82.8120223357125,1317.5089791390096,23248.901408450703,53.41492343115732,26.70746171557866,2.102963077113743,0.4815238131771758,0.33249209272992,tRNA
NC_007795.1/492805-492878,74.00000000000006,45.33036033880894,1434.0,9.899188032858067,0.3333333333333331,1.7628862897391204,162.88032416470688,163.99214815817936,24.684896736758102,31.654177125301814,45.33036033880894,77.20102059235317,1424.100811967142,26893.424657534248,45.54684346705136,22.77342173352568,2.2010854616852265,0.5280497778025044,0.3002027988750163,tRNA
NC_007795.1/492252-492324,73.00000000000001,54.4263191018844,1359.0,11.283543128041256,0.33333333333333326,1.7349999384072963,155.15798400340216,156.23175449027997,25.61512612076129,30.897282209777202,54.4263191018844,70.20433844725258,1347.7164568719588,24408.36111111111,39.30705623747538,19.65352811873769,2.1254518356630427,0.35912455973342006,0.23555572853156026,tRNA
NC_007795.1/1899597-1899527,71.00000000000001,53.13207597788035,1273.0,11.700141432561937,0.33333333333333326,1.756165815722331,147.26167186338745,148.30981086900488,18.041046793990507,23.925693546526034,53.13207597788035,69.79448102948552,1261.2998585674382,21995.8,45.86878748295949,22.934393741479745,2.0741080544139074,0.364003554951396,0.3230328656470235,tRNA
NC_007795.1/1899693-1899613,80.99999999999997,60.07093472303208,1733.0,8.068651679055932,0.3333333333333334,1.86946871038855,188.03191218513948,189.2034619133593,30.173833692624765,33.73261373167512,60.07093472303208,73.75238747222241,1724.9313483209442,35797.95,40.019773740547286,20.009886870273643,2.321381631915303,0.3339177648158059,0.23227963366112322,tRNA
NC_007795.1/24157-24228,72.00000000000001,49.31861360887916,1346.0,4.207530824281536,0.33333333333333326,1.7323130821274468,154.84831287424478,155.9349810333113,19.103300414420445,24.689540271091154,49.31861360887916,72.63425277266677,1341.7924691757185,24315.718309859156,47.944712501575616,23.972356250787808,2.150671012142288,0.4394246079298423,0.2952755209055859,tRNA
NC_007795.1/1864867-1864795,73.00000000000001,47.0220697958264,1353.0,7.448224691114357,0.33333333333333326,1.742764156416627,154.7772593115668,155.84839499405254,17.50292511965476,31.365621304882243,47.0220697958264,79.17507899616413,1345.5517753088857,24288.722222222223,47.80945769128189,23.904728845640946,2.120236428925572,0.5035222290352102,0.29383117847647466,tRNA
NC_007795.1/1899437-1899366,72.0,52.293572370148084,1312.0,7.1315406783352,0.3333333333333333,1.7253153178141192,151.00331122197287,152.06299658226345,16.518855067198377,26.016998900876025,52.293572370148084,74.48528137423857,1304.868459321665,23123.154929577464,48.46828247336254,24.23414123668127,2.09726821141629,0.3915098444606369,0.24693960810672647,tRNA
NC_007795.1/1900537-1900464,74.00000000000001,50.92020949922882,1500.0,2.523623951829259,0.33333333333333326,1.8170291266417893,170.25275328170176,171.41490160762186,16.537460687028233,29.517294724792098,50.92020949922882,71.8339033247379,1497.4763760481708,29383.068493150684,42.31660859994581,21.158304299972905,2.3007128821851586,0.4066857667068062,0.2300173426156294,tRNA
NC_007795.1/492708-492781,73.99999999999997,56.735350949952796,1414.0,7.092425063684615,0.3333333333333335,1.729118318736627,158.90248582070706,159.9871570188023,28.0080818664567,35.71134898464564,56.735350949952796,73.53972335136189,1406.9075749363153,25595.890410958906,37.82837436671625,18.914187183358123,2.147330889469015,0.32594799812371533,0.28111225845924015,tRNA
NC_007795.1/1899521-1899449,73.00000000000001,45.90691492828995,1395.0,7.447361512821631,0.33333333333333326,1.762039859192958,158.15814869933197,159.25268181938623,29.237413323712957,35.355226494556035,45.90691492828995,78.55701373519582,1387.5526384871785,25361.416666666668,43.20178724063979,21.600893620319894,2.1665499821826293,0.5139112709876674,0.2874854284030272,tRNA
NC_007795.1/1865054-1864981,74.00000000000003,55.47726759333478,1452.0,8.0,0.3333333333333332,1.7731740926801116,164.0426773739078,165.16243561108652,23.19382177499555,35.238758247701846,55.47726759333478,71.53099989959003,1444.0,27278.630136986303,36.29224165188818,18.14612082594409,2.2167929374852395,0.3387423206543828,0.21057580464493364,tRNA
NC_007795.1/439581-439670,90.00000000000003,56.529976490584396,2116.0,11.294865543518858,0.3333333333333332,1.9300283182491949,218.68241813186538,219.9075393039007,35.572785712678424,42.98978250850417,56.529976490584396,87.85795445387048,2104.705134456481,48359.32584269663,44.868171945366306,22.434085972683153,2.4298046459096145,0.4591593205618372,0.2422161721054115,tRNA
NC_007795.1/1900138-1900049,90.0,56.70436255273887,2134.0,10.0,0.3333333333333333,1.94405346065122,220.10452062599717,221.33760882112125,27.76031757766708,37.30866425041577,56.70436255273887,89.29838281228106,2124.0,48990.33707865168,51.989718561865295,25.994859280932648,2.445605784733302,0.4538158146761183,0.24718793021735624,tRNA
NC_007795.1/1864781-1864709,73.00000000000004,46.63035284272169,1397.0,4.78881568866587,0.33333333333333315,1.7659693850559586,158.5055204085965,159.60245751380035,31.00911939168743,34.1987323364399,46.63035284272169,72.69113477158096,1392.2111843113341,25472.944444444445,38.49240243514106,19.24620121757053,2.171308498747896,0.49909265789549495,0.25973732471814115,tRNA
NC_007795.1/492902-492974,72.99999999999999,54.52426093191471,1463.0,6.497934985112872,0.33333333333333337,1.7658910241167722,166.6793328520366,167.83283680826918,20.530905341757542,28.634465728933638,54.52426093191471,72.57884436803111,1456.5020650148872,28167.86111111111,43.94437863909748,21.97218931954874,2.28327853221968,0.33253803129545334,0.24645887775701023,tRNA
NC_007795.1/772226-772155,72.00000000000001,55.80973770093218,1338.0,13.19431487614916,0.33333333333333326,1.7195520331404412,153.21879780235844,154.2940306276427,22.848390116235795,27.676726519168167,55.80973770093218,72.53589838486224,1324.805685123851,23806.647887323943,44.859171865694066,22.429585932847033,2.128038858366089,0.3170027933508291,0.2952232408655011,tRNA
NC_007795.1/1900915-1900830,85.99999999999999,52.64601370355416,1962.0,6.0,0.3333333333333334,1.8994036614648109,206.80425527536903,208.0171938594896,33.575647903970086,43.29587550372941,52.64601370355416,79.69572208774802,1956.0,43271.15294117647,36.39984658401861,18.199923292009306,2.4047006427368496,0.4838486459386464,0.2078726723669693,tRNA
NC_007795.1/492614-492699,85.99999999999999,54.9439988029947,1966.0,6.0,0.3333333333333334,1.908546376146595,206.90094248214533,208.11444815152015,32.667896604252775,40.74292247319886,54.9439988029947,78.32364590873787,1960.0,43311.623529411765,37.580723435539014,18.790361717769507,2.4058249125830855,0.4503024610390833,0.2085041889768677,tRNA
NC_007795.1/1901085-1901004,82.00000000000003,49.304591186756596,1798.0,6.919633315458787,0.3333333333333332,1.880124273187451,194.0876090841453,195.28200564413265,28.30325206016456,33.38500911884146,49.304591186756596,84.97735931475378,1791.080366684541,38135.06172839506,51.592350195912324,25.796175097956162,2.366922062001771,0.5053708832963454,0.2553114658284019,tRNA
NC_007795.1/938711-938623,89.00000000000001,66.69980647508596,2103.0,5.2671021477205135,0.3333333333333333,1.9542676077850818,217.39825206289032,218.62998006178884,27.544458243556736,42.57758756183087,66.69980647508596,92.80076468768196,2097.7328978522796,47799.068181818184,50.223177125851095,25.111588562925547,2.4426769894706775,0.3077328356595468,0.30457045659694865,tRNA
NC_007795.1/1898988-1898905,83.99999999999997,54.824563421578674,1890.0,14.0,0.3333333333333334,1.8746603112716074,201.14671262538695,202.35481185165347,27.391595113329586,36.20160837264411,54.824563421578674,85.51296305724338,1876.0,40947.469879518074,49.31135468459927,24.655677342299636,2.394603721730798,0.4351366651379074,0.316835624960024,tRNA
NC_007795.1/1864400-1864312,89.00000000000001,62.93892280704435,2055.0,13.05697189061241,0.3333333333333333,1.974665556609223,213.995327051784,215.20777486800137,22.56142779187569,33.697546406266305,62.93892280704435,85.9482865635251,2041.9430281093876,46314.38636363636,52.2507401572588,26.1253700786294,2.4044418769863367,0.3653501815016162,0.253541018490725,tRNA
NC_007795.1/2128250-2128168,83.00000000000001,59.70750160808214,1939.0,17.671462765305233,0.3333333333333333,1.8559266978845192,206.7849124090053,208.0419751267377,27.56443177355018,35.10109281291342,59.70750160808214,80.15175489853875,1921.3285372346947,43281.46341463415,45.05066208562533,22.525331042812667,2.4913844868554853,0.33792356686807545,0.32360672635297577,tRNA
NC_007795.1/1899189-1899118,71.99999999999997,43.61801445119002,1350.0,6.1998372372910815,0.3333333333333335,1.7757789467381022,156.05768164367944,157.15283670525022,20.0,26.0,43.61801445119002,67.22008663013062,1343.8001627627089,24697.014084507042,41.22008663013062,20.61004331506531,2.16746780060666,0.5456056744508122,0.21560625987461268,tRNA
nameseq,average,median,maximum,minimum,peak,none_levated_peak,sample_standard_deviation,population_standard_deviation,percentile15,percentile25,percentile50,percentile75,amplitude,variance,interquartile_range,semi_interquartile_range,coefficient_of_variation,skewness,kurtosis,label
NC_018014.1/929823-929939,117.0,80.0711432859377,3521.0,8.806064957799839,0.3333333333333333,2.247823635830523,320.0499960943602,321.426561570071,36.60273489383933,54.13730533604676,80.0711432859377,116.34312727689118,3512.1939350422003,103315.03448275862,62.20582194084442,31.10291097042221,2.735470052088549,0.34615394936459787,0.22963493839592838,rRNA
NC_018014.1/926706-926859,153.99999999999991,99.71093540369995,6258.0,17.407939374587915,0.33333333333333354,2.6059495137465856,497.19814963452944,498.82033387803676,53.20860231830974,69.3112918037701,99.71093540369995,154.73915760192196,6240.592060625412,248821.72549019608,85.42786579815186,42.71393289907593,3.228559413211232,0.3275699917801727,0.285254106134208,rRNA
NC_018014.1/924354-925855,1501.9999999999977,960.7464617627895,578371.9999999998,45.57050310132905,0.33333333333333387,8.39552222263677,14905.938279759508,14910.902788899575,470.38908957148,626.1919117243433,960.7464617627895,1451.3599518144154,578326.4294968984,222335021.98001313,825.168040090072,412.584020045036,9.924060106364534,0.10893380773731624,0.24286695123153842,rRNA
NC_018014.1/924359-925853,1494.9999999999998,942.519058605234,573577.0,63.92008286231481,0.33333333333333337,8.37265557759444,14817.508495020342,14822.466670998165,457.0140670420213,627.0652736852128,942.519058605234,1420.7630677193702,573513.0799171376,219705518.2128514,793.6977940341574,396.8488970170787,9.911376919746049,0.11185705240130668,0.24745507491164054,rRNA
NC_018014.1/924359-925850,1492.0000000000018,977.0406650932811,571578.0,61.311735593667684,0.3333333333333329,8.36718455370275,14778.910852968835,14783.866062111585,459.27115028211074,615.7685671346749,977.0406650932811,1493.6261332165232,571516.6882644063,218562695.74245474,877.8575660818483,438.92878304092415,9.905436228531379,0.10453260190075658,0.2667358129879296,rRNA
NC_018014.1/2076795-2079744,2949.999999999997,1965.1884106095463,2229454.0,82.19947528482457,0.3333333333333337,11.71248988197987,41020.7228361471,41027.677269160726,935.124318754079,1232.2878718962588,1965.1884106095463,2861.472696273643,2229371.8005247153,1683270302.1024077,1629.1848243773843,814.5924121886922,13.905329774965134,0.07202298165179892,0.25892538612598925,rRNA
NC_018014.1/926693-929642,2949.9999999999964,1973.3832929065861,2229550.0,81.88207044202962,0.33333333333333376,11.711944045924975,41022.426866288646,41029.38158819438,949.5301716397897,1234.2678642580286,1973.3832929065861,2841.6906908560936,2229468.117929558,1683410153.5096643,1607.422826598065,803.7114132990325,13.905907412301254,0.07142069216991935,0.2559793854669418,rRNA
NC_018014.1/2076796-2079745,2949.9999999999964,1965.1884106095458,2229454.0,82.1994752848246,0.33333333333333376,11.71248988197987,41020.7228361471,41027.677269160726,935.124318754079,1232.287871896259,1965.1884106095458,2861.472696273643,2229371.8005247153,1683270302.1024077,1629.184824377384,814.592412188692,13.905329774965136,0.07202298165179892,0.25892538612598925,rRNA
NC_018014.1/926694-929643,2949.9999999999964,1973.3832929065868,2229550.0,81.88207044202964,0.33333333333333376,11.711944045924975,41022.426866288646,41029.38158819438,949.5301716397897,1234.267864258029,1973.3832929065868,2841.6906908560936,2229468.117929558,1683410153.5096643,1607.4228265980646,803.7114132990323,13.905907412301254,0.0714206921699193,0.25597938546694166,rRNA
NC_018014.1/2076956-2079733,2777.9999999999955,1852.7729900193556,1975452.0000000005,92.00654012809784,0.33333333333333387,11.351314025139578,37453.40152776515,37460.14442124453,902.224102117876,1180.4773460251197,1852.7729900193556,2692.7414002796554,1975359.9934598724,1403262420.0604975,1512.2640542545357,756.1320271272679,13.48214597831721,0.07411025211913629,0.2561488024247168,rRNA
NC_018014.1/926854-929631,2778.0000000000027,1857.0356964327273,1975522.0000000005,109.00689024972561,0.333333333333333,11.351256727934395,37454.69150854137,37461.434634261415,911.3022431586053,1179.9087731895734,1857.0356964327273,2694.201011207614,1975412.9931097508,1403359084.8570406,1514.2922380180407,757.1461190090204,13.482610334248141,0.07376627064387278,0.2560067994791061,rRNA
NZ_CP071878.1/5348415-5348526,112.00000000000001,71.81932856449706,3222.0,7.904218989764283,0.3333333333333333,2.2123673957137204,299.28247526375475,300.6275718175845,35.3215727869987,48.181952343607406,71.81932856449706,120.61026959787951,3214.095781010236,90376.93693693694,72.4283172542721,36.21415862713605,2.672164957712096,0.40277003924227894,0.28664662932320895,rRNA
NZ_CP071878.1/5345236-5345383,148.00000000000009,97.4837947392493,5794.0,12.240609228239423,0.33333333333333315,2.552335601343317,470.1829431189524,471.77949420938444,43.34663886155214,65.72384588162247,97.4837947392493,142.52257438847647,5781.759390771761,222575.89115646257,76.798728506854,38.399364253427,3.1769117778307576,0.3223184039322154,0.2195236131275642,rRNA
NZ_CP071878.1/6235097-6236616,1520.0000000000036,998.5815242851539,588894.0,52.532321451571406,0.33333333333333254,8.368246894770088,15085.404668088955,15090.36942210459,501.1884705062546,638.5671082793084,998.5815242851539,1543.1154445514253,588841.4676785484,227719249.2955892,904.5483362721169,452.27416813605845,9.924608334269026,0.10369330233835297,0.2765522628209643,rRNA
NZ_CP071878.1/5921547-5923062,1515.9999999999998,991.5491154600434,585770.0,68.1542609489016,0.33333333333333337,8.32702473889782,15023.978634170111,15028.936225010922,504.1615970823719,658.9017315642343,991.5491154600434,1502.544072725257,585701.8457390511,225868924.05544555,843.6423411610226,421.8211705805113,9.910276143911684,0.10472276964248875,0.26184113138690374,rRNA
NZ_CP071878.1/5343015-5344533,1519.0000000000011,954.2235688355319,588401.0,31.767976052023826,0.3333333333333331,8.36577987055988,15079.008256513423,15083.974174071565,495.77518961983037,632.5474171566626,954.2235688355319,1492.7988234544414,588369.232023948,227526276.88405797,860.2514062977788,430.1257031488894,9.92693104444596,0.11236344358134676,0.2542231454114537,rRNA
NZ_CP071878.1/6235102-6236614,1512.9999999999989,945.2133709092961,583829.0,95.655621748012,0.3333333333333336,8.343308179794779,14990.465236276024,14995.421581339966,504.35514766961444,651.1270964818777,945.2133709092961,1491.9541885889857,583733.3443782519,224862668.4021164,840.827092107108,420.413546053554,9.907776098001346,0.11362955454845255,0.25308466674309577,rRNA
NZ_CP071878.1/5921552-5923060,1508.9999999999975,1001.6420739094176,580708.9999999998,15.829495268475911,0.33333333333333387,8.319494869753386,14928.820850958049,14933.769904914972,490.08547159692944,630.9131192116624,1001.6420739094176,1525.4261801991393,580693.1705047312,223017483.5729441,894.5130609874768,447.2565304937384,9.893188105340009,0.10195539175313109,0.27819035288345023,rRNA
NZ_CP071878.1/5343020-5344531,1511.9999999999973,995.0101871654449,583338.0,85.89603552239285,0.3333333333333339,8.347473718962338,14983.32946978074,14988.286733595378,484.8589673942389,630.0280365365041,995.0101871654449,1480.1413494749445,583252.1039644777,224648739.2084712,850.1133129384403,425.0566564692202,9.909609437685692,0.10351300367730307,0.2554832647492739,rRNA
NZ_CP071878.1/5921552-5923057,1505.9999999999973,999.8109857908232,578754.0,44.231726678089395,0.3333333333333339,8.333630039271885,14893.439293863586,14898.386458688245,477.0332624253557,635.9355165759594,999.8109857908232,1531.271587876923,578709.7682733219,221961919.07242525,895.3360713009636,447.6680356504818,9.889401921556184,0.10196214673216576,0.2800173977395075,rRNA
NZ_CP071878.1/6235102-6236611,1509.9999999999984,979.269362095445,581866.0,85.30665639175099,0.33333333333333365,8.330664107287408,14955.315041817072,14960.269593896615,494.10907748731046,627.0881814222578,979.269362095445,1488.4814890461228,581780.6933436083,223809666.3220676,861.393307623865,430.6966538119325,9.904182146898734,0.10646328139940064,0.26517858207114064,rRNA
NZ_CP071878.1/5343020-5344528,1509.000000000004,968.2134956946484,581380.9999999998,81.82402182019032,0.3333333333333324,8.351597963173814,14947.703368745311,14952.658682446405,495.47243041402476,635.0960132724573,968.2134956946484,1465.364756333178,581299.1759781796,223582001.67373988,830.2687430607208,415.1343715303604,9.905701370937887,0.10853570430814923,0.26458007073429163,rRNA
NZ_CP071878.1/5345221-5348100,2880.0000000000123,1887.1877298993682,2135756.0,101.24188637963195,0.3333333333333319,11.6203250422948,39771.31343066256,39778.219971207924,907.1706082971206,1179.0252799131313,1887.1877298993682,2836.0188136745965,2135654.7581136203,1582306784.0778048,1656.9935337614652,828.4967668807326,13.809483830091107,0.07488907338940538,0.2658374247473623,rRNA
NZ_CP071878.1/6237303-6240182,2879.999999999996,1891.647900783048,2136744.0,101.09661054529643,0.3333333333333338,11.614316650227043,39788.5498102155,39795.45934396738,950.2987649476812,1234.5778632542915,1891.647900783048,2854.926298847079,2136642.903389455,1583678584.39736,1620.3484355927876,810.1742177963938,13.815468684102624,0.07452034094717322,0.2701479504506663,rRNA
NZ_CP071878.1/5923749-5926628,2880.0000000000036,1874.1334399348548,2136318.0,88.9505130585816,0.3333333333333329,11.596725156523133,39781.72195870863,39788.630306760824,915.5442430507766,1221.3588877634406,1874.1334399348548,2806.7819771580143,2136229.049486941,1583135101.688086,1585.4230893945737,792.7115446972869,13.813097902329368,0.07585392314911756,0.2549340874271542,rRNA
NZ_CP071878.1/6237305-6240182,2878.000000000005,1888.3766925040177,2133822.0,88.42599099113875,0.33333333333333276,11.577369708469426,39747.41390329691,39754.32109144589,968.2839911624976,1232.4391645605733,1888.3766925040177,2829.768011300584,2133733.5740090087,1580406045.4417796,1597.3288467400107,798.6644233700054,13.810776199894663,0.07469341099048722,0.26746722242601,rRNA
NZ_CP071878.1/5345223-5348100,2878.000000000004,1877.4014772751004,2132834.0,62.90739112199268,0.33333333333333287,11.638466795504991,39730.35778847203,39737.262012659776,924.1495910005444,1197.2020714586552,1877.4014772751004,2821.488351715882,2132771.092608878,1579049992.2627738,1624.2862802572267,812.1431401286134,13.804849822262673,0.07555420427262544,0.26027592107468084,rRNA
NZ_CP071878.1/5923751-5926628,2877.9999999999995,1916.0951871605516,2133396.0,103.99999999999994,0.3333333333333334,11.596968137727998,39740.69780464354,39747.60382568875,911.7004707004454,1201.7602121809289,1916.0951871605516,2825.116909209719,2133292.0,1579872009.8839068,1623.35669702879,811.678348514395,13.808442600640564,0.07261358249681162,0.26101331144476886,rRNA
NZ_CP071878.1/6237446-6240325,2879.9999999999955,1897.6027308277603,2128958.0,101.72208080340198,0.33333333333333387,11.611140234686827,39644.024745224844,39650.909181283554,964.5335002517827,1225.0045937889026,1897.6027308277603,2839.9547453914984,2128856.2779191965,1572194598.9023967,1614.9501516025957,807.4750758012979,13.76528636986976,0.07434138754722923,0.2737802502041137,rRNA
NZ_CP071878.1/5923892-5926770,2879.0000000000095,1910.594626835294,2126371.0,69.3796190298034,0.3333333333333322,11.611059072171226,39602.84065569035,39609.720329268814,907.5207040048452,1183.0262804778026,1910.594626835294,2850.495408829246,2126301.62038097,1568929944.562891,1667.4691283514435,833.7345641757217,13.755762645255373,0.07335878112260387,0.2702248809489579,rRNA
NZ_CP071878.1/5345364-5348243,2880.000000000005,1934.665234467674,2128042.0,99.08966969322559,0.33333333333333276,11.621322017860109,39627.526947817474,39634.40851892914,922.7711830629218,1155.3766388857925,1934.665234467674,2837.375660127442,2127942.9103303067,1570886338.645363,1681.9990212416496,840.9995106208248,13.759557967992155,0.07156652244111814,0.27529691458450706,rRNA
NC_005042.1/358431-358547,116.99999999999996,84.84691659336778,3483.0,20.32433841556987,0.3333333333333335,2.198654150902253,315.3442563294915,316.70058197087303,40.09128654312799,62.64175163043394,84.84691659336778,103.90251820401039,3462.67566158443,100299.25862068965,41.260766573576454,20.630383286788227,2.695250054098219,0.3058855466170592,0.16767502920101116,rRNA
NC_005042.1/353311-354795,1485.0000000000002,970.1661052519007,565871.0,61.45604477013354,0.33333333333333326,8.329142849027237,14665.651093626906,14670.59151859225,498.3175883175384,625.8749201569804,970.1661052519007,1443.9510547587174,565809.5439552299,215226255.50539082,818.0761346017371,409.03806730086853,9.87585932230768,0.10531422535447307,0.25892466001130227,rRNA
NC_005042.1/353316-354793,1477.9999999999975,977.8360532388748,560786.0,49.99999999999989,0.3333333333333339,8.28074355849371,14567.36331667471,14572.29388487028,487.4439495957454,646.1546650839505,977.8360532388748,1441.150867941574,560736.0,212351749.06702775,794.9962028576235,397.49810142881176,9.856132149306315,0.10300366700992568,0.2571801379698722,rRNA
NC_005042.1/353316-354790,1474.9999999999993,969.113294135528,558799.0,36.042398106721784,0.3333333333333335,8.291082031648408,14531.860032356488,14536.78859279406,480.78996942350443,621.7381206539228,969.113294135528,1401.42101647599,558762.9576018932,211318222.5915875,779.6828958220672,389.8414479110336,9.852108496512878,0.10443674204225802,0.25611811310848953,rRNA
NC_005042.1/355460-358335,2875.999999999998,1917.1371329984256,2134134.0,77.58765890163883,0.33333333333333354,11.616730541066445,39768.37454561099,39775.290183354875,885.4973762016255,1148.604403958318,1917.1371329984256,2853.0654137114784,2134056.4123410983,1582073709.1700869,1704.4610097531604,852.2305048765802,13.827668479002439,0.07233357243971619,0.2686382876916781,rRNA
NC_005042.1/355462-358335,2873.999999999998,1887.5663992604918,2131452.0,34.306008698581834,0.33333333333333354,11.627352111195627,39732.35998528152,39739.27416961738,910.5161518960334,1170.8528823101797,1887.5663992604918,2825.8828160641883,2131417.6939913016,1579209911.5280194,1655.0299337540087,827.5149668770043,13.824759911371448,0.07448087159470931,0.2563899765642586,rRNA
NC_005042.1/355608-358441,2834.0000000000005,1842.9659070982466,2061420.0,145.13497269882018,0.33333333333333326,11.52747234626068,38696.85532443172,38703.68438216149,904.0656056985863,1166.715458404493,1842.9659070982466,2761.331412554718,2061274.8650273012,1497975184.753971,1594.6159541502252,797.3079770751126,13.654500820194677,0.07683059136922059,0.2571909986678485,rRNA
AE006468.2/4399812-4399927,115.99999999999991,80.0,3704.0,16.0,0.33333333333333354,2.2797208779108686,337.78987551434983,339.25534823248967,39.71171105809919,46.68849659188041,80.0,107.709094435722,3688.0,115094.19130434783,61.020597843841585,30.510298921920793,2.911981685468535,0.31972539092697505,0.25665563143341474,rRNA
AE006468.2/3566749-3566634,115.99999999999997,80.58815453532128,3614.0,20.125670117381297,0.33333333333333337,2.252753280921196,329.4237392781522,330.8529162239817,38.35251696766291,45.62990288205867,80.58815453532128,108.32019854514256,3593.874329882619,109463.65217391304,62.69029566308389,31.345147831541944,2.839859821363382,0.32248901256122,0.2874078515467467,rRNA
AE006468.2/294522-294637,115.99999999999999,84.37857175214228,3670.0,13.706904283655064,0.33333333333333337,2.267081144244915,334.3172146330488,335.7676215065621,36.46875353650948,51.248539759364505,84.37857175214228,111.28207433698488,3656.293095716345,112739.89565217392,60.03353457762037,30.016767288810186,2.88204495373318,0.2837553096022814,0.25058300421137125,rRNA
AE006468.2/4100145-4101686,1542.0000000000018,1003.2840282400243,611220.0,70.65624702880464,0.3333333333333329,8.48288814178634,15547.408980277067,15552.452746502298,502.2908366621277,633.3009487437093,1003.2840282400243,1490.3548268014083,611149.3437529712,241878786.4321869,857.053878057699,428.5269390288495,10.082625797845038,0.10394966243765277,0.25747180881363485,rRNA
AE006468.2/289180-290721,1541.9999999999989,993.1096081200731,611418.0,93.0356105374373,0.3333333333333336,8.489141919369573,15552.55110906246,15557.596543456037,489.78131992390433,618.9249628623811,993.1096081200731,1504.2633712069362,611324.9643894626,242038810.20895523,885.3384083445551,442.66920417227755,10.085960511713665,0.10587788229033777,0.2684148858026224,rRNA
AE006468.2/3572014-3570473,1541.9999999999982,1006.8877627680688,610990.0,92.41204479863447,0.3333333333333337,8.47908644342522,15541.369888140493,15546.411695211693,489.5786969147047,631.7735622582879,1006.8877627680688,1488.945100451182,610897.5879552014,241690916.59701493,857.1715381928941,428.58576909644705,10.078709395681265,0.10329441505158493,0.26246188617782534,rRNA
AE006468.2/2801663-2800122,1541.999999999998,992.1739675926985,610990.0,107.16029770255778,0.33333333333333376,8.47309534614897,15541.219578913362,15546.261337222444,499.2906793338283,630.1577052824098,992.1739675926985,1488.9473226019752,610882.8397022975,241686241.5652174,858.7896173195654,429.3948086597827,10.078611918880274,0.1061356921730868,0.2574564056660671,rRNA
AE006468.2/4394688-4396230,1542.9999999999984,1020.3498780254063,611923.0,78.99448322963258,0.3333333333333337,8.493552952378899,15560.254368100797,15565.29902842724,484.59381222253626,629.12841993914,1020.3498780254063,1488.9722291848395,611844.0055167704,242278533.84435797,859.8438092456995,429.92190462284975,10.084416311147644,0.10076637109083147,0.2537146247370603,rRNA
AE006468.2/4100150-4101684,1535.0000000000039,1028.6126796378448,606239.0,104.51971622646826,0.3333333333333325,8.467256930661156,15455.774196073133,15460.811111375844,476.19684926940874,628.5289808117266,1028.6126796378448,1481.1612488683936,606134.4802837735,239036680.22164276,852.632268056667,426.3161340283335,10.06890827105739,0.0982909003337052,0.26858357712451003,rRNA
AE006468.2/289185-290719,1535.0000000000002,1017.7051594110537,606459.0,63.64135971017332,0.3333333333333333,8.473737421084472,15461.532653653712,15466.57144559248,474.5120020602934,621.7623928392803,1017.7051594110537,1479.826407430292,606395.3586402899,239214832.2816167,858.0640145910116,429.0320072955058,10.072659709220657,0.10037067841396137,0.2690497774325662,rRNA
