nameseq,k1,k2,k3,k4,k5,label
pre_455_90989|0.264923891,1.9846002039796427,3.749417419808651,5.121849224463322,5.62878349348618,5.744996077161019,toeholds
pre_456_90990|1.0,1.8742936402829324,3.5421228062516814,4.971145882958359,5.579589073804689,5.708632440797383,toeholds
pre_457_90991|0.579860057,1.9474802564977123,3.679451532047557,4.8762351893756035,5.557354922057608,5.7813597135246555,toeholds
pre_458_90992|0.660780071,1.8621930020892647,3.6156514701566884,4.782463646078297,5.343069207771893,5.599541531706474,toeholds
pre_459_90993|0.640386279,1.8730705074306002,3.6065251768294337,4.767467979898065,5.365303359518974,5.658543577121684,toeholds
pre_460_90994|0.644513522,1.9662401987703588,3.7828998079096263,5.0563169877350855,5.628783493486179,5.744996077161019,toeholds
pre_461_90995|0.887643605,1.7927009588810712,3.4801163923535445,4.644317979746243,5.231200234441706,5.476725395303502,toeholds
pre_462_90996|1.0,1.7738848903265985,3.3993760770414587,4.810702952647364,5.579589073804689,5.744996077161019,toeholds
pre_463_90997|0.230118367,1.8986681901321294,3.5727638661391987,4.902722470153268,5.593069207771894,5.708632440797383,toeholds
pre_464_90998|0.666666667,1.8903013839626617,3.3912956092510567,4.424457120524496,4.994680368408911,5.4266365316278025,toeholds
pre_465_90999|0.874706036,1.9386722991120084,3.7624327215700903,5.1132487859427425,5.700212064914751,5.7813597135246555,toeholds
pre_466_91000|0.336745704,1.9812207379982874,3.507640047630992,4.674309312106711,5.365303359518974,5.635905168070111,toeholds
pre_467_91001|0.179240625,1.941193586188665,3.809532720119387,5.1132487859427425,5.628783493486179,5.7813597135246555,toeholds
pre_468_91002|0.114960719,1.9875686897225853,3.7328364957106515,5.078161066644496,5.700212064914751,5.7813597135246555,toeholds
pre_469_91003|0.136514387,1.9694008475150104,3.7226625221626706,4.894575216702213,5.494680368408913,5.708632440797383,toeholds
pre_470_91004|0.333333333,1.945848882929053,3.6751673079731884,4.880878391243856,5.436731930947545,5.672268804433747,toeholds
pre_471_91005|0.55546411,1.9356310624606723,3.6353971085657686,4.924566549062682,5.664497779200466,5.708632440797382,toeholds
pre_472_91006|0.833440562,1.8194745658642133,3.5333472650562463,4.911322908673849,5.593069207771894,5.744996077161019,toeholds
pre_473_91007|0.333333333,1.9818977096941495,3.850143506700835,5.104648347422161,5.579589073804689,5.744996077161019,toeholds
pre_474_91008|0.666666667,1.9657235998640374,3.619938540423704,4.841147470077357,5.351823225551771,5.563177895342838,toeholds
pre_475_91009|0.552841703,1.950302308024261,3.6599819700350893,4.907818857091048,5.508160502376116,5.708632440797383,toeholds
pre_476_91010|0.840113783,1.9210793634098675,3.7279499629494,5.223155145705732,5.664497779200466,5.744996077161019,toeholds
pre_477_91011|0.633581144,1.923528701041119,3.7130908573015717,4.9429065763892925,5.5438747880904025,5.672268804433747,toeholds
pre_478_91012|0.662779748,1.941193586188665,3.8135408677971436,5.091404707033329,5.664497779200465,5.744996077161019,toeholds
pre_479_91013|0.34338008799999997,1.9945790658419236,3.8620392986989867,5.126492426331574,5.521640636343321,5.635905168070111,toeholds
pre_480_91014|0.764299885,1.8958651944297662,3.638959884709682,4.97289790874976,5.593069207771894,5.744996077161019,toeholds
pre_481_91015|0.022692652,1.9928309734292278,3.859317109729102,5.104648347422161,5.664497779200466,5.708632440797382,toeholds
pre_482_91016|0.512541142,1.933996938641656,3.6455710821137504,5.0563169877350855,5.557354922057607,5.708632440797383,toeholds
pre_483_91017|1.0,1.9768930826831301,3.7716063245983573,5.034472908825673,5.664497779200465,5.7813597135246555,toeholds
pre_484_91018|0.333333333,1.9650731921998532,3.557257988296123,4.670805260523907,5.244680368408913,5.499363804355076,toeholds
pre_485_91019|0.82620017,1.970840058081961,3.7123694093711164,5.021229268436839,5.700212064914751,5.7813597135246555,toeholds
pre_486_91020|0.527811102,1.9210793634098677,3.6800065310334285,4.900970444361869,5.378783493486179,5.63590516807011,toeholds
pre_487_91021|0.307228854,1.9928309734292278,3.6216603588738745,4.959654268360929,5.593069207771894,5.7813597135246555,toeholds
pre_488_91022|0.16751053300000002,1.9627991702034,3.743853902625309,5.056316987735084,5.543874788090403,5.744996077161019,toeholds
pre_489_91023|1.0,1.828244018171009,3.5144895235222053,4.817551365376543,5.521640636343321,5.744996077161019,toeholds
pre_490_91024|0.9391044609999999,1.958533077473846,3.7635995410343885,5.09140470703333,5.62878349348618,5.744996077161019,toeholds
pre_491_91025|0.61512549,1.9435868776634555,3.5671530392548445,4.80255569919631,5.508160502376117,5.672268804433747,toeholds
pre_492_91026|0.187999862,1.8737726997879065,3.2177149966833096,4.200025140240809,4.92325179698034,5.331270849848957,toeholds
pre_493_91027|1.0,1.8761606758785412,3.59854192159824,4.687552952495544,5.316108939837482,5.635905168070111,toeholds
pre_494_91028|0.425786989,1.873772699787906,3.553163741499114,4.837643418494556,5.45021206491475,5.672268804433746,toeholds
pre_495_91029|0.406187399,1.9525283308633616,3.7837781929931213,4.994741987659173,5.485926350629036,5.635905168070111,toeholds
pre_496_91030|0.406187399,1.9525283308633616,3.7837781929931213,4.994741987659173,5.485926350629036,5.635905168070111,toeholds
pre_497_91031|1.0,1.8305207198436197,3.5808453254383754,4.627117102705082,5.258160502376118,5.572091077082348,toeholds
pre_498_91032|0.29303228600000003,1.9694008475150104,3.881339565574224,5.139736066720406,5.700212064914751,5.7813597135246555,toeholds
pre_499_91033|0.772612816,1.923271383945857,3.672323133567084,4.722640671793789,5.265131208189745,5.563177895342838,toeholds
pre_500_91034|1.0,1.9047126324866461,3.6413586875819433,4.959654268360927,5.508160502376118,5.672268804433746,toeholds
pre_501_91035|0.205313566,1.9787370609494979,3.892234987052661,5.09140470703333,5.521640636343321,5.672268804433747,toeholds
pre_502_91036|1.0,1.9812207379982874,3.8481805635708723,5.007985628048008,5.5573549220576055,5.672268804433747,toeholds
pre_503_91037|0.848997242,1.9111707457521896,3.617216351453819,4.944658602180695,5.593069207771894,5.7813597135246555,toeholds
pre_504_91038|0.666666667,1.9409401417717054,3.620936064750772,4.85263908467479,5.508160502376118,5.7813597135246555,toeholds
pre_505_91039|0.22752577300000001,1.9435868776634555,3.6804519025672713,4.889478829764437,5.521640636343323,5.708632440797383,toeholds
pre_506_91040|0.649601995,1.9694008475150104,3.6638236687682615,4.900970444361866,5.472446216661832,5.708632440797383,toeholds
pre_507_91041|0.16996714,1.9818977096941492,3.868324263812785,5.218511943837479,5.735926350629037,5.7813597135246555,toeholds
pre_508_91042|0.026995371,1.9846002039796427,3.6122078332563476,4.880878391243855,5.557354922057608,5.672268804433747,toeholds
pre_509_91043|0.225136738,1.978641175095826,3.566553576760609,4.7427327249118,5.436731930947547,5.599541531706474,toeholds
pre_510_91044|0.218429968,1.8847317206938703,3.66187308362249,4.898079268285018,5.557354922057607,5.708632440797383,toeholds
pre_511_91045|0.767503178,1.8468874507668414,3.523496677605888,4.830795005765376,5.593069207771893,5.708632440797383,toeholds
pre_512_91046|0.610384944,1.9499348293877539,3.6828951689478977,4.9095708828824485,5.557354922057607,5.744996077161019,toeholds
pre_513_91047|0.10309872,1.9875686897225853,3.661427712088647,5.054564961943683,5.628783493486179,5.7813597135246555,toeholds
pre_514_91048|0.499868639,1.9530954781324057,3.5702732900575613,4.929209750930935,5.485926350629034,5.599541531706474,toeholds
pre_515_91049|0.10204758300000001,1.9723891092251997,3.6146510996369736,4.889478829764435,5.485926350629036,5.672268804433747,toeholds
pre_516_91050|0.09359032800000001,1.9499348293877536,3.736678194443824,5.04307334734625,5.593069207771894,5.744996077161019,toeholds
pre_517_91051|0.7799159370000001,1.9111707457521894,3.6273903250018,4.924566549062682,5.485926350629036,5.672268804433747,toeholds
pre_518_91052|0.09729000300000001,1.9744291791156525,3.861593927165144,5.1132487859427425,5.700212064914751,5.7813597135246555,toeholds
pre_519_91053|1.0,1.9050161418564273,3.511481746364164,4.6858009267041405,5.423251796980342,5.585816304394411,toeholds
pre_520_91054|0.628922499,1.970840058081961,3.689901581992151,4.971145882958359,5.615303359518975,5.744996077161019,toeholds
pre_521_91055|0.797456672,1.855017625154151,3.5660335294915577,4.915966110542101,5.557354922057608,5.708632440797383,toeholds
pre_522_91056|0.42388281,1.9136814449240573,3.671999747469461,5.007985628048006,5.593069207771894,5.744996077161019,toeholds
pre_523_91057|0.032345384,1.9723891092251997,3.6582601515849182,4.915966110542101,5.579589073804689,5.7813597135246555,toeholds
pre_524_91058|0.942127603,1.9499348293877536,3.6846169873980674,4.827903829688525,5.436731930947545,5.672268804433747,toeholds
pre_525_91059|0.9419113720000001,1.8299901300432209,3.4675464621259486,4.607025049587071,5.351823225551769,5.63590516807011,toeholds
pre_526_91060|0.078543617,1.9050161418564275,3.580494573306555,4.819303391167945,5.365303359518974,5.63590516807011,toeholds
pre_527_91061|0.10619660000000004,1.9894515074478725,3.6727211953999164,4.999385189527425,5.579589073804688,5.672268804433747,toeholds
pre_528_91062|0.666666667,1.945848882929053,3.8299998064589227,5.1132487859427425,5.700212064914751,5.7813597135246555,toeholds
pre_529_91063|0.287655934,1.9259416299277816,3.5653593912621133,4.626382997793389,5.280394654123198,5.635905168070111,toeholds
pre_530_91064|0.49822490399999997,1.9772978503825471,3.7060844442573186,5.043073347346251,5.700212064914751,5.744996077161019,toeholds
pre_531_91065|0.633739696,1.9373847327924725,3.7286714108798558,5.124740400540174,5.65101764523326,5.744996077161019,toeholds
pre_532_91066|0.40894716299999995,1.9296193356701552,3.6628734541422054,4.841147470077358,5.557354922057607,5.744996077161019,toeholds
pre_533_91067|0.739558543,1.8492783807763122,3.611088323493061,4.872731137792799,5.521640636343323,5.672268804433746,toeholds
pre_534_91068|1.0,1.9356310624606723,3.7258300826663984,4.9843895233471915,5.62878349348618,5.7813597135246555,toeholds
pre_535_91069|0.04800693599999999,1.959428667011397,3.7243843406128403,4.839395444285956,5.436731930947547,5.708632440797382,toeholds
pre_536_91070|1.0,1.9723693332579533,3.7521367625858892,4.92456654906268,5.485926350629036,5.672268804433747,toeholds
pre_537_91071|0.11767180699999999,1.9892000632912448,3.720498178371304,4.949301804048945,5.472446216661831,5.672268804433746,toeholds
pre_538_91072|0.673663495,1.92189947168597,3.5963038935804397,4.9510538298403475,5.593069207771894,5.7813597135246555,toeholds
pre_539_91073|0.87526638,1.9368659308735077,3.784621626359797,5.139736066720408,5.62878349348618,5.708632440797382,toeholds
pre_540_91074|0.477677642,1.9218994716859705,3.734558314160822,5.22315514570573,5.735926350629038,5.7813597135246555,toeholds
pre_541_91075|0.587576006,1.959428667011397,3.817658642926928,5.174823786018653,5.700212064914751,5.744996077161019,toeholds
pre_542_91076|0.114064359,1.9818977096941495,3.7610342892175432,5.064917426255665,5.543874788090403,5.744996077161019,toeholds
pre_543_91077|0.711641505,1.963441818631194,3.881615641970836,5.007985628048006,5.593069207771894,5.708632440797383,toeholds
pre_544_91078|0.307077077,1.9662401987703588,3.5369573509011705,4.770972031480866,5.521640636343323,5.708632440797383,toeholds
pre_545_91079|0.589260749,1.9411935861886649,3.641729383380578,4.992989961867771,5.593069207771894,5.708632440797383,toeholds
pre_546_91080|0.7056354,1.8730705074306002,3.6227798686371617,4.867634750855024,5.485926350629034,5.672268804433747,toeholds
pre_547_91081|0.129559885,1.9789292239512064,3.549081909594924,4.755976365300633,5.3787834934861785,5.635905168070111,toeholds
pre_548_91082|0.726608505,1.957423133447563,3.777891289712155,5.043073347346251,5.593069207771894,5.708632440797382,toeholds
pre_549_91083|0.802304777,1.9499348293877536,3.7322370332164163,5.021229268436839,5.62878349348618,5.744996077161019,toeholds
pre_550_91084|0.257310066,1.803799424894011,3.5372334272977835,4.810702952647365,5.530394654123198,5.708632440797383,toeholds
pre_551_91085|0.548304669,1.938225100445722,3.68673686768107,4.859487497403968,5.485926350629036,5.708632440797382,toeholds
pre_552_91086|0.997300252,1.9558938582715706,3.6287887573543474,4.896327242493616,5.458966082694626,5.672268804433746,toeholds
pre_553_91087|0.41126210700000004,1.958533077473846,3.790906591473594,5.244999224615144,5.664497779200466,5.708632440797382,toeholds
pre_554_91088|0.380089511,1.9818977096941497,3.8887913501523204,5.174823786018655,5.593069207771894,5.708632440797383,toeholds
pre_555_91089|0.619327296,1.8420907682368886,3.561868444660762,4.826151803897124,5.436731930947545,5.744996077161019,toeholds
pre_556_91090|0.333333333,1.933996938641656,3.59630389358044,4.817551365376543,5.472446216661831,5.708632440797383,toeholds
pre_557_91091|0.702431975,1.963441818631194,3.707203954020606,5.135092864852153,5.543874788090404,5.672268804433746,toeholds
pre_558_91092|1.0,1.9598922470460605,3.689180134061695,4.959654268360929,5.664497779200465,5.7813597135246555,toeholds
pre_559_91093|0.489666659,1.9411935861886649,3.7434085310914655,5.148336505240988,5.628783493486179,5.7813597135246555,toeholds
pre_560_91094|0.161490054,1.9818977096941497,3.6421274452134096,5.021229268436839,5.664497779200466,5.744996077161019,toeholds
pre_561_91095|0.7008718270000001,1.9530954781324057,3.8140958667830143,5.078161066644498,5.628783493486179,5.7813597135246555,toeholds
pre_562_91096|0.04487908400000002,1.9694008475150104,3.7716063245983573,5.078161066644496,5.664497779200466,5.744996077161019,toeholds
pre_563_91097|0.25205157899999997,1.803799424894011,3.4164856255999068,4.801416548910861,5.557354922057608,5.708632440797383,toeholds
pre_564_91098|0.677397356,1.9662401987703588,3.845580360037207,5.0165860665685855,5.628783493486179,5.744996077161019,toeholds
pre_565_91099|0.4495866770000001,1.9723693332579533,3.5924621948472675,4.85439111046619,5.387537511266055,5.585816304394411,toeholds
pre_566_91100|0.7211329059999999,1.9101735769200459,3.618938169903989,5.021229268436841,5.62878349348618,5.744996077161019,toeholds
pre_567_91101|0.415860926,1.990729338467237,3.710647590920946,5.029829706957418,5.593069207771894,5.672268804433746,toeholds
pre_568_91102|0.8423450370000001,1.93351486404839,3.6833405404817405,4.889478829764437,5.4589660826946265,5.599541531706475,toeholds
pre_569_91103|0.58122899,1.8433876162418985,3.6170972122102465,4.946410627972096,5.521640636343321,5.708632440797383,toeholds
pre_570_91104|0.0,1.8986681901321294,3.6748883853839294,4.876235189375604,5.45021206491475,5.672268804433746,toeholds
pre_571_91105|0.903219522,1.83052071984362,3.5635902631109317,4.639221592808465,5.329589073804687,5.672268804433747,toeholds
pre_572_91106|0.666666667,1.8146845787207975,3.463660299884412,4.642112768885315,5.253434386188789,5.526814258979201,toeholds
pre_573_91107|0.5096742329999999,1.9383952060495,3.566829653157221,4.77561523334912,5.47244621666183,5.672268804433746,toeholds
pre_574_91108|0.7008718270000001,1.9435868776634557,3.7412886508084635,4.889478829764435,5.521640636343322,5.708632440797383,toeholds
pre_575_91109|0.117417127,1.9875686897225855,3.736402118047212,4.951053829840349,5.664497779200465,5.7813597135246555,toeholds
pre_576_91110|0.35544064700000005,1.970840058081961,3.7328364957106515,5.126492426331575,5.664497779200466,5.7813597135246555,toeholds
pre_577_91111|0.035286014,1.9356310624606723,3.7648759879507163,4.994741987659172,5.664497779200466,5.708632440797383,toeholds
pre_578_91112|0.838472488,1.9111707457521894,3.716656479638132,5.148336505240987,5.735926350629038,5.7813597135246555,toeholds
pre_579_91113|0.832180795,1.9499348293877536,3.663594902072661,4.806059750779111,5.42325179698034,5.599541531706475,toeholds
pre_580_91114|0.537722565,1.8621930020892647,3.6174205983078704,4.902722470153268,5.579589073804689,5.708632440797383,toeholds
pre_581_91115|0.953186256,1.8151820886006944,3.541122435731967,4.861239523195369,5.521640636343322,5.744996077161019,toeholds
pre_582_91116|1.0,1.7971530045592732,3.4631053008985404,4.797459312258532,5.5438747880904025,5.744996077161019,toeholds
pre_583_91117|0.082357029,1.8986681901321294,3.619540478590872,4.8543911104661905,5.543874788090403,5.708632440797383,toeholds
pre_584_91118|0.5421205170000001,1.9435868776634557,3.7549809369919935,4.885974778181633,5.329589073804688,5.476725395303503,toeholds
pre_585_91119|0.880995086,1.855017625154151,3.5654312208046743,4.827903829688525,5.4589660826946265,5.63590516807011,toeholds
pre_586_91120|0.558204454,1.932779984414807,3.73428223776421,5.056316987735084,5.62878349348618,5.7813597135246555,toeholds
pre_587_91121|0.135931931,1.9383952060495,3.7128147809049596,4.894122031632689,5.543874788090403,5.708632440797383,toeholds
pre_588_91122|0.60052303,1.9136814449240576,3.7050840737376034,5.05167378586683,5.700212064914751,5.7813597135246555,toeholds
pre_589_91123|0.17517641899999994,1.97297019506739,3.7346802995970423,5.021229268436837,5.628783493486179,5.744996077161019,toeholds
pre_590_91124|0.5569205979999999,1.938225100445722,3.6887820722288636,4.841147470077358,5.4589660826946265,5.635905168070111,toeholds
pre_591_91125|0.98508894,1.7960411461249652,3.4279719323811824,4.656827515223383,5.338343091584564,5.63590516807011,toeholds
pre_592_91126|0.6197340370000001,1.9111707457521896,3.5671530392548445,4.762371592960287,5.445485948727422,5.6221799407580475,toeholds
pre_593_91127|0.602507169,1.9694008475150104,3.6741669374534744,4.994741987659173,5.6287834934861785,5.708632440797383,toeholds
pre_594_91128|0.5104808989999999,1.9694008475150104,3.771606324598357,4.847995882806536,5.387537511266055,5.563177895342838,toeholds
pre_595_91129|0.472868096,1.9892000632912448,3.623225240171005,4.764576803821212,5.396291529045931,5.658543577121684,toeholds
pre_596_91130|0.910371567,1.83052071984362,3.567948171411735,4.782463646078298,5.508160502376118,5.599541531706473,toeholds
pre_597_91131|1.0,1.7801898011170565,3.3312276186413317,4.53860163678198,5.436731930947545,5.7813597135246555,toeholds
pre_598_91132|0.464561622,1.9875686897225855,3.711092962454789,5.078161066644498,5.6287834934861785,5.744996077161019,toeholds
pre_599_91133|0.021620522000000003,1.9812207379982874,3.712491394807336,4.8941220316326906,5.472446216661831,5.744996077161019,toeholds
pre_600_91134|0.0,1.9694008475150104,3.734956375993654,5.174823786018653,5.664497779200465,5.744996077161019,toeholds
pre_601_91135|0.21377689100000002,1.9627991702034002,3.7321150477801965,5.063165400464262,5.615303359518975,5.7813597135246555,toeholds
pre_602_91136|0.574342384,1.950302308024261,3.7627087979667024,4.984389523347191,5.579589073804689,5.7813597135246555,toeholds
pre_603_91137|0.313972081,1.9723891092251997,3.756869204386748,4.986141549138592,5.521640636343323,5.672268804433746,toeholds
pre_604_91138|0.5549619929999999,1.950302308024261,3.665269410821819,4.762371592960285,5.436731930947545,5.708632440797383,toeholds
pre_605_91139|1.0,1.8282440181710091,3.3810498061605134,4.675448462392161,5.3875375112660535,5.708632440797383,toeholds
pre_606_91140|0.083944155,1.963441818631194,3.797636928121235,5.253599663135724,5.651017645233261,5.7813597135246555,toeholds
pre_607_91141|0.231970323,1.9875686897225853,3.8123740483328445,5.139736066720408,5.700212064914751,5.7813597135246555,toeholds
pre_608_91142|0.36687330100000004,1.9818977096941497,3.700520927073975,4.755976365300633,5.40101764523326,5.672268804433746,toeholds
pre_609_91143|0.146214371,1.9694008475150104,3.7585910228369177,5.09140470703333,5.62878349348618,5.744996077161019,toeholds
pre_610_91144|0.639316677,1.9435868776634557,3.7434085310914655,4.884835627896184,5.521640636343323,5.744996077161019,toeholds
pre_611_91145|0.83034952,1.9512939989599685,3.7913519630074375,5.244999224615146,5.6287834934861785,5.744996077161019,toeholds
pre_612_91146|0.42387570799999996,1.7971530045592732,3.416399526480654,4.580537768809404,5.159771663013135,5.563177895342838,toeholds
pre_613_91147|0.623447442,1.9288395035780377,3.728950333469115,5.078161066644497,5.700212064914751,5.7813597135246555,toeholds
pre_614_91148|0.946498572,1.9544471310151452,3.7130908573015713,5.029829706957418,5.664497779200465,5.744996077161019,toeholds
pre_615_91149|1.0,1.970840058081961,3.7093711440046193,4.740527514050875,5.351823225551769,5.635905168070111,toeholds
pre_616_91150|0.993518463,1.823680698074783,3.5488531428993233,4.762371592960287,5.365303359518973,5.635905168070111,toeholds
pre_617_91151|0.850855881,1.709695585728135,3.3850106441372585,4.622020715767304,5.316108939837483,5.585816304394411,toeholds
pre_618_91152|0.0038093190000000002,1.9435868776634555,3.708973082171787,4.957902242569526,5.436731930947545,5.708632440797383,toeholds
pre_619_91153|0.582144813,1.9335148640483901,3.684340911001455,4.937810189451515,5.485926350629036,5.599541531706474,toeholds
pre_620_91154|0.636552332,1.9805239928211131,3.8112545385695573,5.034472908825671,5.516914520155994,5.6221799407580475,toeholds
pre_621_91155|0.24796980300000002,1.978641175095826,3.643403892129737,5.056316987735083,5.557354922057607,5.708632440797383,toeholds
pre_622_91156|0.790848077,1.9768930826831301,3.7870648927404225,5.1132487859427425,5.7716406363433235,5.7813597135246555,toeholds
pre_623_91157|1.0,1.9327093723221203,3.6614277120886465,5.007985628048004,5.543874788090404,5.672268804433746,toeholds
pre_624_91158|0.161804225,1.8995407368399368,3.480609073588399,4.714040233273209,5.351823225551769,5.63590516807011,toeholds
pre_625_91159|0.21141228399999998,1.9322660715619056,3.5230986157730566,4.775615233349118,5.521640636343321,5.708632440797383,toeholds
pre_626_91160|0.115248915,1.9772978503825471,3.7153800327218045,5.0914047070333295,5.700212064914751,5.7813597135246555,toeholds
pre_627_91161|0.333333333,1.970840058081961,3.687060253778693,4.9510538298403475,5.521640636343323,5.744996077161019,toeholds
pre_628_91162|0.738226775,1.9383952060495,3.774049590978983,5.064917426255664,5.557354922057607,5.672268804433747,toeholds
pre_629_91163|0.752251406,1.8903013839626617,3.707925401951061,4.97289790874976,5.57958907380469,5.708632440797383,toeholds
pre_630_91164|0.101490894,1.9558938582715704,3.735401747527497,5.126492426331575,5.700212064914751,5.7813597135246555,toeholds
pre_631_91165|0.509342649,1.8146845787207975,3.3790046016127198,4.685800926704141,5.508160502376116,5.744996077161019,toeholds
pre_632_91166|0.512131995,1.9185686642379998,3.360256487530707,4.508610304421511,5.101823225551769,5.3312708498489565,toeholds
pre_633_91167|0.049258800000000005,1.9662401987703588,3.760312841287088,5.029829706957418,5.593069207771894,5.7813597135246555,toeholds
pre_634_91168|0.395551804,1.9288395035780377,3.5179331604225457,4.806059750779112,5.508160502376118,5.672268804433747,toeholds
pre_635_91169|0.399817364,1.83052071984362,3.584731487679912,4.749127952571453,5.387537511266056,5.672268804433746,toeholds
pre_636_91170|0.19591631199999998,1.9772978503825471,3.594184013297438,4.841147470077358,5.557354922057607,5.744996077161019,toeholds
pre_637_91171|0.305559067,1.9544471310151454,3.60592286814255,4.819303391167946,5.508160502376118,5.708632440797382,toeholds
pre_638_91172|0.118359713,1.9882311141176257,3.666038168453286,4.880878391243858,5.436731930947545,5.708632440797383,toeholds
pre_639_91173|0.088377773,1.8689852989434272,3.3194443002878553,4.507471154136063,5.27861134215695,5.599541531706474,toeholds
pre_640_91174|0.288372105,1.9530954781324055,3.8179848752171988,5.03447290882567,5.5438747880904025,5.708632440797383,toeholds
pre_641_91175|0.039691074,1.9694008475150104,3.6719997474694606,5.03447290882567,5.521640636343322,5.744996077161019,toeholds
pre_642_91176|0.20014961399999998,1.9088860106005097,3.6828951689478977,4.957902242569526,5.508160502376117,5.744996077161019,toeholds
pre_643_91177|0.025786548,1.8995407368399366,3.527661762436684,4.734132286391219,5.436731930947547,5.708632440797383,toeholds
pre_644_91178|0.38099099799999997,1.9185686642379998,3.606923238662265,4.709397031404955,5.423251796980341,5.672268804433746,toeholds
pre_645_91179|0.9891933559999999,1.8375363314899331,3.559377868579125,4.806059750779113,5.472446216661831,5.672268804433747,toeholds
pre_646_91180|0.470499492,1.9894515074478725,3.798082299655079,5.056316987735084,5.6287834934861785,5.708632440797383,toeholds
pre_647_91181|0.023800986,1.8890782511103295,3.6670385389730003,4.915966110542101,5.485926350629036,5.708632440797383,toeholds
pre_648_91182|0.945761782,1.8468874507668411,3.5541377374934062,4.80430772498771,5.543874788090404,5.744996077161019,toeholds
pre_649_91183|0.037552451,1.9296193356701552,3.682895168947897,5.09140470703333,5.700212064914751,5.7813597135246555,toeholds
pre_650_91184|0.643074904,1.7117782187411794,3.3257737289100175,4.578785743018003,5.401017645233261,5.63590516807011,toeholds
pre_651_91185|1.0,1.7867244798083026,3.4788399454372168,4.762371592960287,5.450212064914748,5.599541531706475,toeholds
pre_652_91186|0.227244017,1.9382251004457223,3.7354017475274977,5.047716549214504,5.593069207771894,5.7813597135246555,toeholds
pre_653_91187|0.356957842,1.924558950265393,3.6395148836955533,4.859034312334443,5.521640636343323,5.7813597135246555,toeholds
pre_654_91188|0.970733752,1.83052071984362,3.520402801328595,4.777820444210045,5.2938747880904025,5.5268142589792015,toeholds
pre_655_91189|1.0,1.848052294005144,3.5118051324617876,4.66570887358613,5.316108939837483,5.5858163043944105,toeholds
pre_656_91190|1.0,1.7055227349546827,3.347241185769268,4.550546436448935,5.3740573772988505,5.708632440797383,toeholds
pre_657_91191|0.069198994,1.9772978503825476,3.831000176978638,5.218511943837478,5.700212064914751,5.7813597135246555,toeholds
pre_658_91192|0.954626289,1.8586291017170167,3.5772797031018153,4.887726803973035,5.472446216661832,5.672268804433746,toeholds
pre_659_91193|0.963644995,1.8862412531048551,3.6480143484943763,4.826151803897123,5.414497779200464,5.672268804433747,toeholds
pre_660_91194|0.9877645359999999,1.9010370900764753,3.6761648323002567,4.894122031632688,5.557354922057608,5.744996077161019,toeholds
pre_661_91195|0.72989386,1.7927009588810712,3.4563749642509,4.7795724700014475,5.485926350629036,5.744996077161019,toeholds
pre_662_91196|0.8126392579999999,1.8124078770481868,3.502355453036909,4.635264356156137,5.35182322555177,5.708632440797383,toeholds
pre_663_91197|1.0,1.8428776004063412,3.4820783439747327,4.781729541166606,5.3787834934861785,5.708632440797382,toeholds
pre_664_91198|0.077930578,1.9945790658419236,3.7076493255544483,4.8325470315567784,5.557354922057608,5.708632440797382,toeholds
pre_665_91199|0.203155955,1.94760877652812,3.6903024900176304,4.85263908467479,5.472446216661831,5.672268804433747,toeholds
pre_666_91200|0.666666667,1.9627991702033998,3.7434085310914655,4.992989961867771,5.543874788090403,5.708632440797383,toeholds
pre_667_91201|0.058675575,1.8761606758785412,3.6421274452134096,4.755976365300635,5.45021206491475,5.708632440797382,toeholds
pre_668_91202|1.0,1.885402708700159,3.631232023734973,4.867634750855024,5.593069207771894,5.7813597135246555,toeholds
pre_669_91203|0.273984385,1.855017625154151,3.5259427901791613,4.8325470315567784,5.450212064914751,5.672268804433746,toeholds
pre_670_91204|0.8541897490000001,1.9476555721325106,3.635073722468145,4.839395444285957,5.543874788090403,5.744996077161019,toeholds
pre_671_91205|0.9938855390000001,1.904712632486646,3.6554188233714617,4.97289790874976,5.40101764523326,5.563177895342838,toeholds
pre_672_91206|0.995033963,1.8381391551694866,3.545240210861751,4.861239523195369,5.521640636343323,5.708632440797383,toeholds
pre_673_91207|0.091047418,1.9243102563591221,3.597351573801166,4.951053829840346,5.557354922057607,5.708632440797383,toeholds
pre_674_91208|0.102013849,1.923271383945857,3.6768862802307116,4.889478829764435,5.485926350629037,5.708632440797382,toeholds
pre_675_91209|1.0,1.8598050259986298,3.5840100397494563,4.942906576389291,5.543874788090403,5.744996077161019,toeholds
pre_676_91210|0.306110203,1.970840058081961,3.7321150477801965,5.029829706957417,5.62878349348618,5.7813597135246555,toeholds
pre_677_91211|0.27406381,1.9382251004457223,3.644896943884306,4.885974778181632,5.4589660826946265,5.672268804433746,toeholds
pre_678_91212|0.040336154,1.9694008475150104,3.6716016856366287,4.896327242493614,5.508160502376118,5.744996077161019,toeholds
pre_679_91213|0.72051427,1.9977397145865754,3.7480189874561045,4.819303391167944,5.343069207771892,5.599541531706474,toeholds
pre_680_91214|0.08684918400000001,1.9723693332579533,3.748695971878196,4.955011066492676,5.521640636343322,5.708632440797383,toeholds
pre_681_91215|0.333333333,1.9834269848701416,3.7711609530645136,5.104648347422163,5.700212064914751,5.7813597135246555,toeholds
pre_682_91216|0.009076355,1.885402708700159,3.551296409279948,4.810702952647365,5.421468485014094,5.708632440797383,toeholds
